39,Free Parking Saturdays through January 1,12/04/2010 00:00:00,01/01/2011 00:00:00,"<strong>Show $35 in receipts from Pike Place Market vendors at the Market Info Booth and get a pass for that dayâ€™s parking at the Public Market Parking Garage at 1531Western Avenue<br /></strong><br />
<p>Santa arrives early this year with a great deal for shoppers at the Pike Place Market. From *10 a.m. to 5 p.m. each Saturday now through New Yearâ€™s Day (except Christmas DayÂ when the Market is closed), shoppers can park for free in the Public Market Parking Garage at 1531 Western AvenueÂ if they buy at least $35 worth of merchandise from Pike Place Market merchants.</p>
<p>Hereâ€™s how it works: On those Saturdays, park at the Public Market Parking Garage at 1531 Western Avenue at orÂ after 10 a.m.Â (see <a href=""http://pikeplacemarket.org/visitor_info/parking"" title=""Public Market Parking Garage"" target=""_blank"">map</a> on this page). Look for the entrance next to the tattoo shop. There is also an entrance off Alaskan Way across from the Seattle Aquarium. Purchase a minimum of $35 in merchandise from any Pike Place Market merchants, farmers, or craftspeople, and ask for receipts. (See <a href=""http://pikeplacemarket.org/explore_the_market/market_map"" title=""merchant directory"" target=""_blank"">directory of merchants </a>here.) Bring your receipts and garage entrance ticket to the Information Booth at First &amp; Pike for validation and a pass for the garage. The pass is good for 10 a.m. to 5 p.m. that Saturday only, one per customer. (*Note: garage entry tickets must be pulled at or afterÂ 10 a.m. Tickets pulled earlier will not be eligible for this promotion. Customers parking before 10 am or after 5 pm must pay the duration of their stay.)</p>",0
85,,00/00/0000 00:00:00,00/00/0000 00:00:00,,0
87,Chase Community Giving Fall Celebration,10/27/2012 00:00:00,10/27/2012 00:00:00,"<div id=""_mcePaste"" style=""position: absolute; width: 1px; height: 1px; overflow: hidden; top: 0px; left: -10000px;"">
<div id=""_mcePaste"" style=""position: absolute; width: 1px; height: 1px; overflow: hidden; top: 0px; left: -10000px;"">
<div id=""_mcePaste"" style=""position: absolute; width: 1px; height: 1px; overflow: hidden; top: 0px; left: -10000px;"">
<div id=""_mcePaste"" style=""position: absolute; width: 1px; height: 1px; overflow: hidden; top: 0px; left: -10000px;"">
<div id=""_mcePaste"" style=""position: absolute; width: 1px; height: 1px; overflow: hidden; top: 0px; left: -10000px;"">
<div id=""_mcePaste"" style=""position: absolute; width: 1px; height: 1px; overflow: hidden; top: 0px; left: -10000px;"">
<div id=""_mcePaste"" style=""position: absolute; width: 1px; height: 1px; overflow: hidden; top: 0px; left: -10000px;""></div>
<div id=""_mcePaste"" style=""position: absolute; width: 1px; height: 1px; overflow: hidden; top: 0px; left: -10000px;"">Kids and kids at heart are invited to the Chase Community Giving Fall Celebration at Pike Place Market on Oct. 27. Trick-or-treat at Market vendors, decorate pumpkins, enjoy free seasonal bites and celebrate local organizations that are making a difference in our community. At the event Chase will officially award a total of $100,000 to three Chase Community Giving Western Washington grant recipients.</div>
</div>
<div id=""_mcePaste"" style=""position: absolute; width: 1px; height: 1px; overflow: hidden; top: 0px; left: -10000px;"">Kids and kids at heart are invited to the Chase Community Giving Fall Celebration at Pike Place Market on Oct. 27. Trick-or-treat at Market vendors, decorate pumpkins, enjoy free seasonal bites and celebrate local organizations that are making a difference in our community. At the event Chase will officially award a total of $100,000 to three Chase Community Giving Western Washington grant recipients.</div>
</div>
<div id=""_mcePaste"" style=""position: absolute; width: 1px; height: 1px; overflow: hidden; top: 0px; left: -10000px;"">Kids and kids at heart are invited to the Chase Community Giving Fall Celebration at Pike Place Market on Oct. 27. Trick-or-treat at Market vendors, decorate pumpkins, enjoy free seasonal bites and celebrate local organizations that are making a difference in our community. At the event Chase will officially award a total of $100,000 to three Chase Community Giving Western Washington grant recipients.</div>
<div id=""_mcePaste"" style=""position: absolute; width: 1px; height: 1px; overflow: hidden; top: 0px; left: -10000px;""></div>
<div id=""_mcePaste"" style=""position: absolute; width: 1px; height: 1px; overflow: hidden; top: 0px; left: -10000px;"">Kids and kids at heart are invited to the Chase Community Giving Fall Celebration at Pike Place Market on Oct. 27. Trick-or-treat at Market vendors, decorate pumpkins, enjoy free seasonal bites and celebrate local organizations that are making a difference in our community. At the event Chase will officially award a total of $100,000 to three Chase Community Giving Western Washington grant recipients.</div>
</div>
<div id=""_mcePaste"" style=""position: absolute; width: 1px; height: 1px; overflow: hidden; top: 0px; left: -10000px;"">Kids and kids at heart are invited to the Chase Community Giving Fall Celebration at Pike Place Market on Oct. 27. Trick-or-treat at Market vendors, decorate pumpkins, enjoy free seasonal bites and celebrate local organizations that are making a difference in our community. At the event Chase will officially award a total of $100,000 to three Chase Community Giving Western Washington grant recipients.</div>
</div>
<div id=""_mcePaste"" style=""position: absolute; width: 1px; height: 1px; overflow: hidden; top: 0px; left: -10000px;"">Kids and kids at heart are invited to the Chase Community Giving Fall Celebration at Pike Place Market on Oct. 27. Trick-or-treat at Market vendors, decorate pumpkins, enjoy free seasonal bites and celebrate local organizations that are making a difference in our community. At the event Chase will officially award a total of $100,000 to three Chase Community Giving Western Washington grant recipients.</div>
<div id=""_mcePaste"" style=""position: absolute; width: 1px; height: 1px; overflow: hidden; top: 0px; left: -10000px;""></div>
<div id=""_mcePaste"" style=""position: absolute; width: 1px; height: 1px; overflow: hidden; top: 0px; left: -10000px;"">Kids and kids at heart are invited to the Chase Community Giving Fall Celebration at Pike Place Market on Oct. 27. Trick-or-treat at Market vendors, decorate pumpkins, enjoy free seasonal bites and celebrate local organizations that are making a difference in our community. At the event Chase will officially award a total of $100,000 to three Chase Community Giving Western Washington grant recipients.</div>
</div>
<div id=""_mcePaste"" style=""position: absolute; width: 1px; height: 1px; overflow: hidden; top: 0px; left: -10000px;"">Kids and kids at heart are invited to the Chase Community Giving Fall Celebration at Pike Place Market on Oct. 27. Trick-or-treat at Market vendors, decorate pumpkins, enjoy free seasonal bites and celebrate local organizations that are making a difference in our community. At the event Chase will officially award a total of $100,000 to three Chase Community Giving Western Washington grant recipients.</div>
</div>
<div id=""_mcePaste"" style=""position: absolute; width: 1px; height: 1px; overflow: hidden; top: 0px; left: -10000px;"">Kids and kids at heart are invited to the Chase Community Giving Fall Celebration at Pike Place Market on Oct. 27. Trick-or-treat at Market vendors, decorate pumpkins, enjoy free seasonal bites and celebrate local organizations that are making a difference in our community. At the event Chase will officially award a total of $100,000 to three Chase Community Giving Western Washington grant recipients.Kids and kids at heart are invited to the Chase Community Giving Fall Celebration at Pike Place Market on Oct. 27. Trick-or-treat at Market vendors, decorate pumpkins, enjoy free seasonal bites and celebrate local organizations that are making a difference in our community. At the event Chase will officially award a total of $100,000 to three Chase Community Giving Western Washington grant recipients.</div>
Kids and kids at heart are invited to the Chase Community Giving Fall Celebration at Pike Place Market on Oct. 27 from 11 am - 2 pm. <br /><br />Trick-or-treat at Market vendors, decorate pumpkins, enjoy free seasonal bites and celebrate local organizations that are making a difference in our community. At the event Chase will officially award a total of $100,000 to three Chase Community Giving Western Washington grant recipients.",1
58,Care for the Market Luncheon,03/06/2012 00:00:00,03/06/2012 00:00:00,"<p>Celebrate 30 years of theÂ Market Foundation at their annual fund-raising Care for the Market luncheon. this year's event takes place on March 6 from noon - 1:30 p.m. at the Westin Seattle Grand Ballroom.<br /><br /><a href=""http://pikeplacemarketfoundation.org/events/luncheon.shtml"" title=""Care for the Market"" target=""_blank"">MoreÂ informationÂ or to register</a></p>",0
99,"5th Annual Flower Festival ",05/11/2013 00:00:00,05/12/2013 00:00:00,"<p><strong><span style=""font-size: small;"">5th Annual Pike Place Market Flower Festival</span></strong></p>
<p><em><span style=""font-size: small;""> </span></em></p>
<p><span style=""font-size: small;"">Motherâ€™s Day weekend is a special weekend at Pike Place Market. The flower stalls overflow into the street with nearly 40 tents set up on the cobblestone street of Pike Place featuring three dozen flower farmers from King, Snohomish, and Whatcom Counties. <br /><br />Watch the local farmers createÂ <span style=""font-size: small;"">gorgeous spring bouquets. P</span>ick up a bouquet or two and make a Momâ€™s Day card in our card making booth. <br /><br />Join us at 2 pm for a talk by gardening maven Ciscoe Morris who will give gardening tips and advice followed by a Q and A. </span></p>",1
63,Sunset Supper,08/17/2012 19:30:00,08/17/2012 23:00:00,"<p>Spend a summer evening in the Market at thisÂ annual not-to-miss event.Â Enjoy great food fromÂ some of Seattle's finestÂ restaurants, beverages from local wineries and breweries, and live music--all while supporting the Market Foundation. <a href=""http://www.pikeplacemarketfoundation.org/sunset-supper/"" target=""_blank"">Information and tickets</a>Â </p>",0
60,Pike Place Market Express at City Hall Plaza,06/19/2012 00:00:00,09/25/2012 00:00:00,"Shop from Pike Place MarketÂ farmers at this weekly market at the City Hall Plaza (600 4th Avenue). Held every Tuesday from 10:00 a.m. -Â  2:00 p.m. Choose from farm fresh greens, herbs, vegetables, fruit, flowers and more!",0
61,Pike Place Market Express at South Lake Union,06/21/2012 00:00:00,09/27/2012 00:00:00,"Shop from Pike Place MarketÂ farmers at this weekly market at South Lake Union. For the second year, our location is at 410 Terry Avenue, between Harrison and Republican. Held everyÂ Thursday from 10:30 a.m. -Â  2:30 p.m.<br /><br />Look for noontime chef cooking demonstrations throughout the summer.",0
105,BB Ranch presents Nose to Tail Pig Fest,05/04/2013 00:00:00,06/01/2013 00:00:00,"5 course Nose to Tail Menu<br />May 4, May 17, and June 1 at the Pike Place Market<br /><br />Featuring<br />Hand raised local pork from Bucking Boar Farms<br />Fresh produce from the Pike Place Market<br />Coctails from Lucid Lounge and Project V Distillersy<br />Bacon cupcakes from The Yellow Leaf Cupcake Co.<br />Prepared by the world famous chefs at BB Ranch<br /><br />Proceeds benefit the Market Foundation<br /><br />
<p>$109.00 plus tax and a $0.99 cent ticket fee. <br />$10 of every ticket goes to the Market Foundation<br /><br />More information and tickets atÂ <a href=""http://bit.ly/n2tail-pig "" title=""Nose to Tail Dinner"" target=""_blank"">http://bit.ly/n2tail-pig </a></p>",0
100,,00/00/0000 00:00:00,00/00/0000 00:00:00,,0
101,Bunny Party!,03/30/2013 00:00:00,03/30/2013 00:00:00,"<span style=""color: #333333; font-family: 'lucida grande', tahoma, verdana, arial, sans-serif; font-size: 13px; line-height: 18px;"">BUNNY Party!! Visit the Market's Western Ave. shops this Saturday from 2 - 6 pm and 1) pet live bunnies, 2) adopt a bunny 3) donate to the Seattle Animal Shelter to support abandoned bunnies, 4) make Easter cards and 5) participate in an EGG HUNT throughout the Market! It's going to be a bunny filled time! <br /><br />Get all the details here: </span><a href=""https://www.facebook.com/events/548578591843743/"" rel=""nofollow"" style=""color: #3b5998; cursor: pointer; text-decoration: none; font-family: 'lucida grande', tahoma, verdana, arial, sans-serif; font-size: 13px; line-height: 18px;"" target=""_blank"">https://www.facebook.com/events/548578591843743/</a>",1
79,Celebrate Macaron Day at Le Panier,03/16/2012 00:00:00,03/20/2012 00:00:00,"<p>Jour du Macarons is a celebration of these tasty treats with a focus on giving back. You can help out, one macaron at a time, at LePanier. From March 16-20, 10% of all macarons sales will benefit Seattle Tilth. Le Panier is at the corner of Pike Place and Stewart Streets, and opens daily at 7:00 a.m.<br /><br /><a href=""http://www.lepanier.com/"" title=""Le Panier"" target=""_blank"">Learn more</a></p>",0
84,Farm Fresh Lunches,09/12/2012 00:00:00,09/12/2012 00:00:00,"<p><strong><img alt=""Farm Fresh Lunch"" src=""http://pikeplacemarket.s3.amazonaws.com/Events/FFLunches_Flyer 300.jpg"" style=""vertical-align: text-top; margin: 10px;"" /><br />Downtown workers and residents: We're bringing the Market to you.<br /></strong><br />We've teamed up with our farm friends, top chefs, and restaurants to bring you gourmet lunches featuring seasonal locally sourced ingredients.<br /><br />Five days this summer<br /><strong>Just $5 per lunch<br /></strong>11:30 a.m. - 1:30 p.m. (while supplies last)<br /><br />Join us for our remaining lunch:<br /><br /><strong>September 12<br /></strong>with Steelhead Diner<br />Occidental Park<br /><br />#FarmFreshLunches</p>",0
86,American Craft Week,10/05/2012 00:00:00,10/15/2012 00:00:00,"<p>Pike Place Market celebrates American Craft Week, October 5-14 and recognizes the thousands of American artists who produce handmade decorative and functional artisan crafts that fuel our creative economy, brighten our living and work spaces and connect us to our past. <br /><br />The Market is proud to be the home of an internationally-recognized crafts market that represents the work of more than 200 talented craftspeople. Join the celebration! <a href=""http://www.pikeplacemarket.org/news_events/americancraftweek"" target=""_blank"">Learn more about American Craft Week.</a></p>",0
66,"Arcade Lights: A Celebration of Artisan Food, Beer & Wine",10/12/2012 00:00:00,10/12/2012 00:00:00,"<h3>Celebrating Craft Beer, Wine &amp; Food</h3>
<p>Friday, October 12, 2012 â€¢ 7-10 pm<br /><br />Join us in the Marketâ€™s North Arcade as local artisan purveyors present their handcrafted foods and beverages. Sample savory and sweet bitesâ€”from seafood to sausage, from doughnuts to ice creamâ€”and beer, wine, coffee and other drinks. Enjoy live music and entertainment provided by a selection of Market buskers.<br /><br />Entry fee includes 10 tokens redeemable for your choice of food and beverage and a keepsake glass. Additional tokens available for purchase at event for $2.50.<br /><br />For guests 21 and over â€¢ Benefits the Market Foundation<br /><br /><strong><a href=""http://www.pikeplacemarket.org/news_events/arcadelights"" target=""_blank"">More information on participating vendors</a><br /><br /><a href=""http://arcadelights.brownpapertickets.com/"" target=""_blank"">Purchase tickets </a> </strong></p>",0
80,Grand Re-Opening of Market Theater,04/06/2012 00:00:00,00/00/0000 00:00:00,"Unexpected Productions temporarily relocated during the Market's renovation. Join them for their Official Grand Re-opening Celebration, beginning at 8:30 p.m.<br /><br /><a href=""http://www.unexpectedproductions.org/"" title=""Market Theater"" target=""_blank"">More information about shows at the Market Theater<br /></a>",0
81,The Pink Door May Entertainment,04/16/2013 00:00:00,04/30/2013 00:00:00,"<p>The entertainment line up for The Pink Door for April:<br /><span style=""text-decoration: underline;""><br /></span><strong>Monday<br /></strong>Katie Kat Kirkland on Trapeze<br />Make reservations to see our trapeze artist in the dining room<br />6:30 p.m. â€“Â  9:00 p.m.</p>
<p><strong>Tuesday<br /></strong>Michel Navedo<br />8:00 p.m. â€“Â  11:00 p.m.</p>
<p><strong>Wednesday<br /></strong>Casey MacGill's Blue 4 Trio<br />The golden era of speak easy nightclubs with harmonizing vocals<br />8:00 p.m. â€“Â  11:00 p.m.</p>
<p><strong>Thursday<br /></strong>Bric-A-Brac<br />Eastern European Jazz<br />8:00 p.m. â€“Â  11:00 p.m.</p>
<p><strong>Fridays<br /></strong>April 5th<br />Laura Moreau<br />9:00 p.m. â€“ 12:00 a.m</p>
<p>April 12th<br />Eric Miller<br />9:00 p.m. â€“ 12:00 a.m</p>
<p>April 19th<br />Johnny Astro<br />9:00 p.m. â€“ 12:00 a.m.</p>
<p>April 26th<br />Porquoi Pas<br />9:00 p.m. â€“ 12:00 a.m.</p>
<p><strong>Saturday<br /></strong>Burlesque &amp; Cabaret Behind The Pink Door<br />11:00 till the Wee Hours<br />Please call for details<br />No Reservations / $15 / Doors open at 9:00</p>
<p><strong>Sunday<br /></strong>Bridget Gunning on Trapeze<br />Make reservations to see our trapeze artist in the dining room<br />6:30 p.m. â€“Â  9:00 p.m.</p>
<p>The Pink Door is located at:<br />1919 Post Alley<br />Seattle, WA 98101<br />(206) 443-3241<br /><a href=""http://www.thepinkdoor.net"" title=""www.thepinkdoor.net"" target=""_blank"">www.thepinkdoor.net<br /></a>Twitter: @PinkDoorSeattle<br />Facebook: <a href=""https://www.facebook.com/PinkDoorSeattle"" title=""https://www.facebook.com/PinkDoorSeattle"" target=""_blank"">https://www.facebook.com/PinkDoorSeattle</a></p>",1
77,"Shop Hands of the World, Get $5 Parking Voucher for Public Market Parking Garage",02/01/2012 00:00:00,02/15/2012 00:00:00,"<p>Spend $50 or more at Hands of the World, and get a free gift: a $5 voucher for parking at the Public Market Parking Garage (located at 1531 Western Avenue, right behind the Market). Time to shop for your Valentine--or yourself!<br /><br />Shop February 1 - 15, 10:00 a.m. - 5:30 p.m. <a href=""http://www.handsoftheworld.com/pageStoriesArticles"" title=""Hands of the World"" target=""_blank"">More details here</a></p>",0
98,,00/00/0000 00:00:00,00/00/0000 00:00:00,,0
69,Beaujolais Concert and Dinner at Maximilien Restaurant,11/17/2011 00:00:00,11/17/2011 00:00:00,"In celebration of the new Beaujolais of 2011, Maximilien Restaurant is holding a wine concert and a three-course dinner. Join them for one or both!<br /><br />The concert, from 6 - 9 p.m., features Rouge. Cost is just $5 or $19 with a Beaujolais Wine Sampler included. The concert is free for those guests enjoying dinner. It will be held on Maximilien's heated patio with Puget Sound as a backdrop.<br /><br />The three-course dinner is $39; seating is at 5:30 and 8:30 p.m. Choose your favorite of two appetizers and two entrees (one option is Seared Seabass with a red wine and demi glace reduction), then enjoy a pear and almond tart.<br /><br /><a href=""http://beaujolais.maximilienrestaurant.com/"" title=""concert &amp; dinner"" target=""_blank"">More information and reservations</a>",0
96,"Arcade Lights ",04/19/2013 00:00:00,04/19/2013 00:00:00,"<p><span style=""font-size: small;"">A Celebration of Artisan Food, Craft Beer and Wine<br /><br />Discover Seattle's newest local and independent purveyors of sweet and savory artisan foods. Visit with favorite vendors while tasting a wide variety of delicious, fresh, handcrafted foods, brews and wine with your friends. <br /><br />Entrance fee includes keepsake glass and 10 tokens. Additional tokens can be purchased at the event. <span style=""font-size: small;"">This event benefits the Market Foundation. </span><br /><br /><strong>April 19, 7 - 10 pm.Â <br /><span style=""font-size: small; font-weight: bold;"">Advance tickets are sold out. A limited number of tickets will be available for purchase the day of the event.</span><br /><br /></strong>$28 in advance /Â $35 the day of the event.Â <br /><br /></span></p>",0
72,Holiday Giving Tree,11/25/2011 00:00:00,12/23/2011 00:00:00,"<p>The Pike Place Market Foundation sponsors an annual holiday giving tree which is decorated with wishes from low-income adults and seniors who reside in the Market's subsidized apartment homes, from low-income families with a child attending the Preschool, low-income members of the Senior Center and clients of the Medical Clinic and Downtown Food Bank.<br /><br />Beginning Friday, November 25th you and your family, friends and/or co-workers can help brighten the New Year for our low-income neighbors in the Market community by visiting the tree ~ located on the 4th Floor of the DownUnder Market (near the Giant Shoe Museum) ~ and selecting one or two of the modest wishes.<br /><br />Can't make it to the Market? No worries--visit the <a href=""http://www.pikeplacemarket.org"" title=""virtual tree"" target=""_blank"">virtual tree</a> at starting Friday, November 25.</p>
<p><a href=""http://www.pikeplacemarketfoundation.org"" title=""Market Foundation"" target=""_blank"">More information about the Market Foundation</a></p>",0
90,Holiday Giving Tree,11/21/2012 00:00:00,12/17/2012 00:00:00,"While shopping at Pike Place Market this holiday season stop by and fulfill a wish or two from our Giving Trees. The Giving Trees will be decorated with lights and holiday wishes from low-income of the Pike Place Market community. Visit the trees located in the Marketâ€™s DownUnder (near Hands of the World) or the Market Atrium in the Economy Building. <br /><br />If you miss the Giving Trees while in the Market, give online via ourÂ <a href=""http://www.pikeplacemarketfoundation.org/events/holiday-giving-tree/"" target=""_blank"">virtual tree</a>.",1
104,Lisa Harris Gallery Exhibitions,04/16/2013 00:00:00,07/29/2013 00:00:00,"<p><strong>Kent LovelaceÂ and Occitania through Monday, April 29</strong></p>
<p>A longtime Seattle artist who is now based on Whidbey Island, Lovelace has painted on copper exclusively now for the past decade and a half.Â  He finds inspiration in landscapes that have been under cultivation for thousands of years. Occitania is an area in Southern France corresponding to areas once occupied by the Romans.</p>
<p><strong><em>Artist Talk:</em></strong> Sunday, April 21 at 1 p.m. Hear Lovelace discuss his technique and motivation for working on copper.</p>
<p><strong>Relay Dance Benefit:</strong>Â  Friday, April 19 from 6-10 p.m. Lisa Harris Gallery and Kent Lovelace welcome Relay Dance Collective for an evening of music, refreshments and more! For a $10 ticket, be treated to delectable hor d'oeuvres, dessert, beer or wine, and live music. Meet artist Kent Lovelace whose oil paintings on copper feature the French landscape.</p>
<p><strong>UPCOMING EXHIBITIONS</strong></p>
<p>May 2 - June 2<br />KATHRYN ALTUS | Stream to Sea <br />JOEL BROCK | Shadows CastÂ </p>
<p><br />June 6-July 1 <br />LINDA JO NAZARENUS | Beyond and Back<br />and Selected Works by Gallery ArtistsÂ </p>
<p><br />July 5 - 29<br />CHRISTINE SHARP | New Work <br />and Selected Works by Gallery ArtistsÂ  <br />Second Thursday Reception,Â  July 11, 6 - 8 pm</p>
<p>1922 Pike Place, Seattle WA 98101<br />206.443.3315<br />Mon-Sat 10:30-5:30; Sun 11:00-4:00</p>",1
97,Care for the Market Luncheon,03/12/2013 00:00:00,03/12/2013 00:00:00,"<div id=""_mcePaste"" style=""position: absolute; left: -10000px; top: 0px; width: 1px; height: 1px; overflow: hidden;"">Join us to make a positive difference in the lives of low-income children, families and seniors in our downtown community. The Care for the Market Luncheon raises funds and awareness for the Market Foundationâ€™s mission of preserving the traditions and diversity of the neighborhood that has often been called â€œthe soul of Seattleâ€. Our annual luncheon helps ensure that the Market Foundation will continue to be there to support the vital human services located in the Pike Place Market and utilized by over 10,000 each year: the Pike Market Medical Clinic, Preschool, Senior Center and Food Bank.</div>
<div id=""_mcePaste"" style=""position: absolute; left: -10000px; top: 0px; width: 1px; height: 1px; overflow: hidden;"">There is a $150 suggested minimum donation at the event. Our corporate sponsors generously cover all event expenses, allowing funds donated at the luncheon to go directly to support the vital services of the Marketâ€™s clinic, senior center, preschool and food bank.</div>
<div>Hosted by the Pike Place Market Foundation<br /><br />Date: Tuesday, March 12, 2013</div>
<div></div>
<div>Time: 11:30 am Registration; Noon to 1:30 pm Program &amp; Luncheon</div>
<div></div>
<div>Location: Sheraton Seattle Hotel</div>
<div>Metropolitan Ballroom</div>
<div>1400 Sixth Avenue, Seattle, WA 98101</div>
<div></div>
<a href=""https://marketfoundation.ejoinme.org/MyEvents/CarefortheMarketLuncheon2013/RSVPHere/tabid/431855/Default.aspx"" target=""_blank"">Click here to RSVP Now</a><br /><br />Join us to make a positive difference in the lives of low-income children, families and seniors in our downtown community. The Care for the Market Luncheon raises funds and awareness for the Market Foundationâ€™s mission of preserving the traditions and diversity of the neighborhood that has often been called â€œthe soul of Seattle.""Â <br /><br />Our annual luncheon helps ensure that the Market Foundation will continue to be there to support the vital human services located in the Pike Place Market and utilized by over 10,000 each year: the Pike Market Medical Clinic, Preschool, Senior Center and Food Bank.<br /><br />There is a $150 suggested minimum donation at the event. Our corporate sponsors generously cover all event expenses, allowing funds donated at the luncheon to go directly to support the vital services of the Marketâ€™s clinic, senior center, preschool and food bank.",1
